id,date,source,score,label
560,2026-06-14,ТАСС,-0.8,негатив
561,2026-06-14,ТАСС,0.0,нейтрал
562,2026-06-14,ТАСС,0.0,нейтрал
563,2026-06-14,ТАСС,-0.75,негатив
564,2026-06-14,ТАСС,0.0,нейтрал
565,2026-06-14,ТАСС,0.5,позитив
566,2026-06-14,ТАСС,-0.5,негатив
567,2026-06-14,ТАСС,0.0,нейтрал
568,2026-06-14,ТАСС,0.0,нейтрал
569,2026-06-14,ТАСС,0.5,позитив
570,2026-06-14,ТАСС,0.6667,позитив
571,2026-06-14,ТАСС,0.0,нейтрал
572,2026-06-14,ТАСС,-0.5,негатив
573,2026-06-14,ТАСС,0.0,нейтрал
574,2026-06-14,ТАСС,0.0,нейтрал
575,2026-06-14,ТАСС,0.0,нейтрал
576,2026-06-14,ТАСС,0.0,нейтрал
577,2026-06-14,ТАСС,-0.6667,негатив
578,2026-06-14,ТАСС,0.0,нейтрал
579,2026-06-14,ТАСС,0.6667,позитив
580,2026-06-14,ТАСС,0.0,нейтрал
581,2026-06-14,ТАСС,-0.25,негатив
582,2026-06-14,ТАСС,0.0,нейтрал
583,2026-06-14,ТАСС,0.6667,позитив
584,2026-06-14,ТАСС,-0.5,негатив
585,2026-06-14,ТАСС,0.5,позитив
586,2026-06-14,ТАСС,0.0,нейтрал
587,2026-06-14,ТАСС,0.0,нейтрал
588,2026-06-14,ТАСС,-0.5,негатив
589,2026-06-14,ТАСС,-0.5,негатив
590,2026-06-14,ТАСС,0.0,нейтрал
591,2026-06-14,ТАСС,0.5,позитив
592,2026-06-14,ТАСС,-0.5,негатив
593,2026-06-14,ТАСС,-0.5,негатив
594,2026-06-14,ТАСС,-0.5,негатив
595,2026-06-14,ТАСС,0.5,позитив
596,2026-06-14,ТАСС,0.0,нейтрал
597,2026-06-14,ТАСС,0.0,нейтрал
598,2026-06-14,ТАСС,-0.5,негатив
599,2026-06-14,ТАСС,0.5,позитив
600,2026-06-14,ТАСС,-0.75,негатив
601,2026-06-14,ТАСС,0.0,нейтрал
602,2026-06-14,ТАСС,0.5,позитив
603,2026-06-14,ТАСС,-0.5,негатив
604,2026-06-14,ТАСС,0.0,нейтрал
605,2026-06-14,ТАСС,-0.5,негатив
606,2026-06-14,ТАСС,0.0,нейтрал
607,2026-06-14,ТАСС,0.5,позитив
608,2026-06-14,ТАСС,-0.6667,негатив
609,2026-06-14,ТАСС,0.5,позитив
610,2026-06-14,ТАСС,0.0,нейтрал
611,2026-06-14,ТАСС,0.6667,позитив
612,2026-06-14,ТАСС,0.6667,позитив
613,2026-06-14,ТАСС,-0.6667,негатив
614,2026-06-14,ТАСС,-0.6667,негатив
615,2026-06-14,ТАСС,0.0,нейтрал
616,2026-06-14,ТАСС,0.0,нейтрал
617,2026-06-14,ТАСС,-0.6667,негатив
618,2026-06-14,ТАСС,0.0,нейтрал
619,2026-06-14,ТАСС,0.5,позитив
620,2026-06-14,ТАСС,0.0,нейтрал
621,2026-06-14,ТАСС,0.0,нейтрал
622,2026-06-14,ТАСС,0.25,позитив
623,2026-06-14,ТАСС,-0.5,негатив
624,2026-06-14,ТАСС,-0.75,негатив
625,2026-06-14,ТАСС,0.5,позитив
626,2026-06-14,ТАСС,-0.5,негатив
